depth	min	max	median	mean
138	7341.96	7475.8	7408.41	7409.43
139	7342.54	7476.14	7408.91	7409.93
140	7342.86	7476.52	7409.48	7410.44
141	7343.55	7477.22	7409.97	7410.93
142	7344.04	7477.83	7410.43	7411.43
143	7344.48	7478.43	7410.95	7411.92
144	7344.87	7478.86	7411.5	7412.42
145	7345.63	7479.34	7412.02	7412.91
146	7346.03	7479.88	7412.48	7413.41
147	7346.43	7480.34	7412.95	7413.92
148	7346.96	7481.01	7413.45	7414.42
149	7347.67	7481.33	7414.02	7414.92
150	7348.12	7481.93	7414.54	7415.43
151	7348.8	7482.34	7414.98	7415.94
152	7349.39	7482.72	7415.48	7416.45
153	7349.76	7483.13	7416.04	7416.97
154	7350.27	7483.7	7416.5	7417.48
155	7350.78	7484.18	7417.03	7417.99
156	7351.48	7484.76	7417.49	7418.5
157	7352.06	7485.29	7417.97	7419.01
158	7352.7	7485.72	7418.53	7419.51
159	7353.19	7486.11	7419.06	7420.02
160	7353.75	7486.56	7419.56	7420.53
161	7354.32	7487.12	7420.11	7421.03
162	7354.65	7487.67	7420.56	7421.53
163	7355.13	7488.04	7421.13	7422.03
164	7355.79	7488.4	7421.62	7422.53
165	7356.11	7488.72	7422.1	7423.03
166	7356.6	7489.38	7422.61	7423.55
167	7357.29	7489.77	7423.14	7424.06
168	7357.78	7490.12	7423.57	7424.58
169	7358.4	7490.45	7424.14	7425.09
170	7359.03	7491.06	7424.7	7425.61
171	7359.41	7491.51	7425.19	7426.13
172	7360	7491.93	7425.67	7426.65
173	7360.68	7492.51	7426.14	7427.17
174	7361.06	7493.28	7426.64	7427.69
175	7361.42	7493.97	7427.16	7428.21
176	7361.81	7494.38	7427.68	7428.71
177	7362.26	7494.89	7428.15	7429.21
178	7362.76	7495.3	7428.66	7429.72
179	7363.36	7495.95	7429.21	7430.22
180	7363.94	7496.75	7429.7	7430.72
181	7364.37	7497.15	7430.14	7431.22
182	7364.96	7497.54	7430.67	7431.73
183	7365.7	7497.89	7431.27	7432.23
184	7366.19	7498.23	7431.79	7432.73
185	7366.69	7498.9	7432.28	7433.23
186	7367.19	7499.36	7432.81	7433.75
187	7367.65	7499.73	7433.27	7434.26
188	7368.24	7500.01	7433.79	7434.78
189	7368.61	7500.35	7434.31	7435.29
190	7369.27	7501	7434.82	7435.81
191	7369.98	7501.52	7435.31	7436.32
192	7370.46	7501.97	7435.79	7436.84
193	7370.9	7502.69	7436.22	7437.36
194	7371.4	7502.98	7436.78	7437.87
195	7371.83	7503.64	7437.33	7438.39
196	7372.33	7504.02	7437.91	7438.91
197	7372.86	7504.61	7438.4	7439.43
198	7373.46	7505.15	7438.89	7439.94
199	7374.13	7505.49	7439.38	7440.46
200	7374.59	7506.13	7439.89	7440.98
201	7375.13	7506.47	7440.38	7441.49
202	7375.67	7507.01	7440.92	7442
203	7376.28	7507.54	7441.44	7442.51
204	7376.79	7507.99	7442.02	7443.01
205	7377.23	7508.49	7442.57	7443.52
206	7378.06	7509.08	7443.08	7444.05
207	7378.61	7509.33	7443.62	7444.57
208	7379.03	7509.86	7444.17	7445.09
209	7379.45	7510.35	7444.65	7445.62
210	7380.04	7510.99	7445.19	7446.14
211	7380.71	7511.51	7445.73	7446.63
212	7381.34	7511.93	7446.2	7447.13
213	7382.01	7512.47	7446.77	7447.63
214	7382.86	7512.95	7447.16	7448.12
215	7383.38	7513.73	7447.62	7448.62
216	7383.98	7514.17	7448.21	7449.12
217	7384.38	7514.45	7448.81	7449.62
218	7384.85	7514.86	7449.32	7450.12
219	7385.25	7515.43	7449.84	7450.62
220	7385.52	7515.97	7450.39	7451.12
221	7386.04	7516.21	7450.83	7451.62
222	7386.6	7516.48	7451.32	7452.12
223	7387.07	7516.95	7451.83	7452.61
224	7387.63	7517.55	7452.31	7453.11
225	7388.12	7518.09	7452.73	7453.61
226	7388.75	7518.47	7453.29	7454.12
227	7389.15	7518.93	7453.85	7454.62
228	7389.56	7519.67	7454.35	7455.13
229	7389.97	7520.48	7454.81	7455.63
230	7390.5	7520.92	7455.33	7456.14
231	7391.07	7521.19	7455.77	7456.64
232	7391.49	7521.5	7456.21	7457.15
233	7392.08	7522.11	7456.71	7457.66
234	7392.54	7522.68	7457.22	7458.17
235	7393.23	7523.2	7457.77	7458.68
236	7393.65	7523.7	7458.26	7459.18
237	7394.2	7524.28	7458.8	7459.69
238	7394.84	7524.82	7459.36	7460.2
239	7395.4	7525.12	7459.79	7460.7
240	7395.99	7525.71	7460.26	7461.21
241	7396.58	7526.13	7460.68	7461.72
242	7397.18	7526.49	7461.23	7462.23
243	7397.54	7526.94	7461.83	7462.74
244	7398.04	7527.27	7462.36	7463.25
245	7398.62	7527.69	7462.8	7463.76
246	7399.37	7528.2	7463.32	7464.26
247	7399.78	7528.89	7463.88	7464.76
248	7400.22	7529.35	7464.36	7465.26
249	7400.75	7529.88	7464.86	7465.76
250	7401.1	7530.46	7465.32	7466.26
251	7401.55	7530.91	7465.86	7466.76
252	7402.12	7531.28	7466.42	7467.26
253	7402.53	7531.99	7466.97	7467.76
254	7403.16	7532.64	7467.61	7468.26
255	7403.66	7532.97	7468.11	7468.77
256	7404.05	7533.33	7468.62	7469.26
257	7404.86	7533.77	7469.16	7469.76
258	7405.4	7534.25	7469.63	7470.25
259	7406.19	7534.69	7470.13	7470.75
260	7406.87	7535.25	7470.56	7471.25
261	7407.41	7535.75	7471.07	7471.74
262	7407.78	7536.03	7471.61	7472.24
263	7408.28	7536.55	7472.09	7472.73
264	7408.72	7537.08	7472.53	7473.23
265	7409.15	7537.62	7473.02	7473.72
266	7409.73	7538.19	7473.53	7474.23
267	7410.25	7538.65	7474.05	7474.75
268	7410.65	7539.39	7474.58	7475.26
269	7411.09	7539.94	7475.16	7475.77
270	7411.66	7540.42	7475.6	7476.28
271	7412.15	7540.84	7476.09	7476.78
272	7412.56	7541.3	7476.59	7477.27
273	7412.97	7541.75	7477.08	7477.77
274	7413.36	7542.26	7477.53	7478.27
275	7413.88	7542.67	7477.99	7478.77
276	7414.45	7543.17	7478.46	7479.27
277	7414.81	7543.62	7479.03	7479.78
278	7415.54	7544.09	7479.53	7480.29
279	7416.05	7544.6	7480.02	7480.8
280	7416.5	7545.05	7480.51	7481.31
281	7416.98	7545.72	7481.05	7481.84
282	7417.5	7546.23	7481.59	7482.37
283	7418	7546.7	7482.11	7482.91
284	7418.52	7547.26	7482.66	7483.44
285	7419.12	7547.77	7483.21	7483.97
286	7419.59	7548.37	7483.7	7484.49
287	7420.42	7549.03	7484.21	7485.01
288	7420.99	7549.67	7484.77	7485.53
289	7421.35	7550.41	7485.31	7486.05
290	7421.95	7551.11	7485.88	7486.57
291	7422.34	7551.67	7486.38	7487.1
292	7422.87	7552.11	7486.86	7487.63
293	7423.17	7552.59	7487.4	7488.16
294	7423.72	7553.13	7487.9	7488.69
295	7424	7553.79	7488.4	7489.22
296	7424.71	7554.21	7488.9	7489.75
297	7425.24	7554.82	7489.6	7490.28
298	7425.69	7555.42	7490.06	7490.81
299	7426.02	7555.83	7490.53	7491.34
300	7426.57	7556.41	7491.05	7491.87
301	7427.33	7556.98	7491.61	7492.4
302	7427.84	7557.37	7492.1	7492.92
303	7428.43	7557.99	7492.67	7493.44
304	7428.94	7558.34	7493.19	7493.97
305	7429.41	7558.85	7493.72	7494.49
306	7429.89	7559.38	7494.31	7495.02
307	7430.35	7559.94	7494.84	7495.55
308	7430.79	7560.38	7495.39	7496.08
309	7431.12	7560.73	7495.86	7496.61
310	7431.47	7561.27	7496.38	7497.14
311	7432.18	7561.82	7497.01	7497.67
312	7432.79	7562.46	7497.5	7498.2
313	7433.25	7563.04	7498.03	7498.73
314	7433.79	7563.48	7498.56	7499.25
315	7434.24	7564.17	7499.09	7499.78
316	7434.91	7564.79	7499.59	7500.31
317	7435.47	7565.59	7500.14	7500.83
318	7436.04	7566.21	7500.72	7501.35
319	7436.57	7566.89	7501.25	7501.88
320	7437.03	7567.44	7501.8	7502.4
321	7437.68	7567.82	7502.27	7502.92
322	7437.93	7568.31	7502.74	7503.43
323	7438.43	7568.93	7503.26	7503.95
324	7438.92	7569.43	7503.78	7504.47
325	7439.47	7569.87	7504.31	7504.98
326	7439.87	7570.45	7504.87	7505.5
327	7440.45	7570.91	7505.36	7506.02
328	7440.84	7571.6	7505.92	7506.53
329	7441.25	7572.19	7506.46	7507.05
330	7441.8	7572.56	7507	7507.56
331	7442.28	7573.03	7507.48	7508.09
332	7442.87	7573.66	7508.05	7508.61
333	7443.51	7574.25	7508.48	7509.13
334	7444	7574.88	7509.06	7509.65
335	7444.46	7575.38	7509.54	7510.18
336	7444.9	7575.88	7510.04	7510.7
337	7445.37	7576.24	7510.59	7511.22
338	7445.91	7576.8	7511.11	7511.74
339	7446.58	7577.33	7511.66	7512.26
340	7447.01	7577.79	7512.22	7512.78
341	7447.59	7578.57	7512.69	7513.29
342	7448.15	7578.92	7513.19	7513.8
343	7448.63	7579.46	7513.82	7514.31
344	7449.13	7579.93	7514.38	7514.82
345	7449.6	7580.36	7514.84	7515.33
346	7450.08	7581.01	7515.43	7515.85
347	7450.46	7581.62	7515.99	7516.38
348	7450.75	7581.94	7516.6	7516.9
349	7451.18	7582.62	7517.19	7517.43
350	7451.55	7583.02	7517.72	7517.95
351	7452.11	7583.56	7518.26	7518.45
352	7452.63	7584.14	7518.73	7518.96
353	7453.03	7584.55	7519.23	7519.46
354	7453.65	7585.09	7519.69	7519.97
355	7454.28	7585.7	7520.14	7520.47
356	7454.86	7586.39	7520.73	7520.98
357	7455.46	7587.04	7521.13	7521.49
358	7455.8	7587.61	7521.72	7522
359	7456.29	7588.11	7522.24	7522.51
360	7456.7	7588.68	7522.64	7523.02
361	7457.17	7589.01	7523.19	7523.54
362	7457.79	7589.65	7523.74	7524.06
363	7458.2	7590.23	7524.33	7524.58
364	7458.68	7590.89	7524.86	7525.1
365	7459.08	7591.65	7525.32	7525.62
366	7459.66	7592.15	7525.77	7526.13
367	7460.1	7592.69	7526.3	7526.65
368	7460.6	7593.49	7526.89	7527.16
369	7461.08	7594.04	7527.38	7527.67
370	7461.49	7594.65	7527.91	7528.18
371	7461.98	7595.18	7528.41	7528.7
372	7462.62	7595.55	7528.95	7529.21
373	7463.24	7595.93	7529.55	7529.73
374	7463.99	7596.44	7530.08	7530.24
375	7464.59	7597.04	7530.47	7530.76
376	7464.82	7597.35	7531.04	7531.27
377	7465.13	7598	7531.68	7531.77
378	7465.58	7598.38	7532.18	7532.28
379	7466.15	7598.78	7532.71	7532.79
380	7466.57	7599.52	7533.17	7533.29
381	7466.91	7599.92	7533.68	7533.8
382	7467.4	7600.23	7534.06	7534.31
383	7467.66	7600.97	7534.58	7534.82
384	7468	7601.43	7535.07	7535.33
385	7468.52	7601.92	7535.59	7535.84
386	7468.93	7602.46	7536.14	7536.35
387	7469.58	7602.93	7536.6	7536.87
388	7470.28	7603.44	7537.08	7537.39
389	7470.75	7604.07	7537.62	7537.9
390	7471.29	7604.48	7538.16	7538.42
391	7471.7	7605.01	7538.61	7538.92
392	7472.15	7605.53	7539.14	7539.43
393	7472.53	7606.06	7539.7	7539.94
394	7473.08	7606.4	7540.13	7540.44
395	7473.6	7606.72	7540.68	7540.95
396	7474.04	7607.48	7541.21	7541.46
397	7474.5	7607.83	7541.68	7541.96
398	7475.27	7608.35	7542.2	7542.47
399	7476	7609.23	7542.7	7542.98
400	7476.33	7609.95	7543.21	7543.49
401	7476.84	7610.18	7543.69	7543.99
402	7477.32	7610.61	7544.28	7544.5
403	7477.63	7611.17	7544.74	7545.01
404	7478.02	7611.67	7545.17	7545.51
405	7478.52	7612.14	7545.78	7546.02
406	7478.89	7612.62	7546.3	7546.54
407	7479.41	7613.13	7546.77	7547.06
408	7480.3	7613.69	7547.24	7547.57
409	7480.8	7614.16	7547.78	7548.09
410	7481.55	7614.86	7548.2	7548.61
411	7481.94	7615.51	7548.77	7549.12
412	7482.72	7616.07	7549.32	7549.63
413	7483.15	7616.65	7549.84	7550.14
414	7483.63	7617.09	7550.39	7550.66
415	7484.16	7617.65	7550.88	7551.17
416	7484.72	7618.16	7551.46	7551.68
417	7485.17	7618.61	7551.98	7552.19
418	7485.6	7619.27	7552.49	7552.7
419	7486.16	7619.53	7552.91	7553.2
420	7486.81	7620.01	7553.38	7553.71
421	7487.24	7620.57	7553.91	7554.22
422	7487.79	7621.1	7554.35	7554.73
423	7488.07	7621.67	7554.93	7555.24
424	7488.6	7622.18	7555.5	7555.75
425	7489.11	7622.74	7556.07	7556.26
426	7489.65	7623.29	7556.52	7556.78
427	7490.02	7623.78	7557.08	7557.29
428	7490.35	7624.38	7557.59	7557.81
429	7490.93	7625.11	7558.15	7558.32
430	7491.46	7625.63	7558.65	7558.84
431	7491.99	7626.02	7559.21	7559.34
432	7492.49	7626.5	7559.68	7559.85
433	7492.94	7627.07	7560.12	7560.36
434	7493.42	7627.5	7560.61	7560.87
435	7493.79	7628.09	7561.1	7561.38
436	7494.23	7628.87	7561.66	7561.88
437	7494.53	7629.43	7562.18	7562.39
438	7494.99	7630.2	7562.73	7562.9
439	7495.43	7630.64	7563.24	7563.41
440	7495.9	7631.08	7563.77	7563.92
441	7496.34	7631.49	7564.33	7564.43
442	7496.95	7631.96	7564.85	7564.95
443	7497.5	7632.51	7565.31	7565.46
444	7497.93	7633.02	7565.85	7565.98
445	7498.35	7633.67	7566.44	7566.49
446	7499.17	7634.04	7567.02	7567.01
447	7499.58	7634.48	7567.62	7567.52
448	7500.35	7634.78	7568.04	7568.04
449	7500.81	7635.27	7568.47	7568.56
450	7501.41	7635.84	7569.03	7569.07
451	7501.96	7636.21	7569.56	7569.58
452	7502.27	7636.68	7569.93	7570.09
453	7502.67	7637.04	7570.42	7570.6
454	7503.11	7637.71	7570.94	7571.11
455	7503.69	7638.22	7571.44	7571.62
456	7504.08	7638.82	7571.9	7572.12
457	7504.43	7639.33	7572.44	7572.63
458	7505.01	7639.88	7572.94	7573.13
459	7505.59	7640.43	7573.51	7573.64
460	7506.16	7640.83	7573.98	7574.14
461	7506.77	7641.61	7574.49	7574.66
462	7507.3	7642.26	7574.99	7575.18
463	7508.15	7642.93	7575.53	7575.7
464	7508.56	7643.57	7576.08	7576.21
465	7509.05	7644.27	7576.55	7576.73
466	7509.59	7644.96	7577.12	7577.23
467	7510.12	7645.47	7577.5	7577.73
468	7510.32	7645.88	7577.98	7578.23
469	7510.76	7646.38	7578.56	7578.73
470	7511.05	7646.99	7579.07	7579.23
471	7511.6	7647.52	7579.63	7579.74
472	7512.23	7647.94	7580.1	7580.26
473	7512.72	7648.25	7580.68	7580.77
474	7513.31	7648.8	7581.32	7581.28
475	7513.91	7649.47	7581.83	7581.8
476	7514.46	7649.84	7582.42	7582.31
477	7514.97	7650.34	7582.91	7582.82
478	7515.36	7650.6	7583.42	7583.32
479	7515.67	7651.03	7583.86	7583.83
480	7516.08	7651.78	7584.38	7584.34
481	7516.56	7652.39	7584.92	7584.85
482	7517.05	7653.11	7585.41	7585.35
483	7517.63	7653.76	7585.84	7585.85
484	7518.04	7654.38	7586.36	7586.36
485	7518.77	7655.02	7586.89	7586.86
486	7519.16	7655.55	7587.41	7587.37
487	7519.54	7656.14	7587.88	7587.88
488	7519.98	7656.58	7588.37	7588.38
489	7520.37	7657.01	7588.89	7588.89
490	7520.91	7657.5	7589.33	7589.4
491	7521.14	7657.95	7589.84	7589.9
492	7521.96	7658.34	7590.34	7590.41
493	7522.45	7658.95	7590.82	7590.91
494	7522.72	7659.51	7591.27	7591.41
495	7523.08	7659.95	7591.71	7591.92
496	7523.39	7660.67	7592.34	7592.44
497	7524.23	7661.47	7592.82	7592.95
498	7524.85	7662.05	7593.41	7593.47
499	7525.44	7662.68	7594.03	7593.99
500	7525.69	7663.03	7594.53	7594.51
