id,ages,ageSds,position,thickness,calCurves,LabID,altitude
Potter1,9400,2600,0,1,normal,NA,96.6
Potter2 ,41200,5600,0,1,normal,NA,60.8
Potter4,34100,5700,0,1,normal,NA,60.9
Potter5,18600,2900,0,1,normal,NA,35
