LabID,CRA,Error,calCurves,resOffsets,resErrors,Material,Species,SiteName,Country,Longitude,Latitude,Region,Location ,ID
ETH-69688,7045,85,marine20,666,76,Bivalve shell,Laternula sp.,ART07,South Shetland Islands,-58.86095833,-62.18103611,King George Island ,Fildes Peninsula ,ART07A
ETH-69689,6590,70,marine20,666,76,Bivalve shell,Laternula sp.,ART07,South Shetland Islands,-58.86095833,-62.18103611,King George Island ,Fildes Peninsula ,ART07B
ETH-69690,6730,75,marine20,666,76,Bivalve shell,Laternula sp.,ART07,South Shetland Islands,-58.86095833,-62.18103611,King George Island ,Fildes Peninsula ,ART07C
ETH-69691,6265,75,marine20,666,76,Bivalve shell,Laternula sp.,ART09,South Shetland Islands,-58.86129444,-62.18071944,King George Island ,Fildes Peninsula ,ART09A
ETH-69692,5895,70,marine20,666,76,Bivalve shell,Laternula sp.,ART09,South Shetland Islands,-58.86129444,-62.18071944,King George Island ,Fildes Peninsula ,ART09B
ETH-69693,6235,70,marine20,666,76,Bivalve shell,Laternula sp.,ART10,South Shetland Islands,-58.85968889,-62.18028889,King George Island ,Fildes Peninsula ,ART10A
ETH-69694,5925,70,marine20,666,76,Bivalve shell,Laternula sp.,ART10,South Shetland Islands,-58.85968889,-62.18028889,King George Island ,Fildes Peninsula ,ART10B
ETH-69695,6520,75,marine20,666,76,Bivalve shell,Laternula sp.,ART10,South Shetland Islands,-58.85968889,-62.18028889,King George Island ,Fildes Peninsula ,ART10C
